"Brand","Model","Year","Engine_Size","Fuel_Type","Transmission","Mileage","Doors","Owner_Count","Price","Region","car_age","mileage_per_year","high_mileage_indicator","age_mileage_interaction","mileage_per_engine_size","owner_impact_score","luxury_brand_indicator","engine_size_per_door","transmission_fuel_combo","fuel_type_efficiency_score","brand_mean_price_ratio","model_popularity_score","doors_category","rare_model_indicator","log_price","log_mileage","age_x_mileage","brand_x_region","owner_stability_score","transmission_popularity","fuel_efficiency_per_mile","estimated_original_price","depreciation_rate","region_price_deviation","mileage_variance","Fuel_Type_encoded","Transmission_encoded","Region_encoded","doors_category_encoded","transmission_fuel_combo_encoded","brand_x_region_encoded","cpi_year","inflation_adjustment","price_inflation_adjusted","original_price_inflation_adjusted","outlier_flag"
"Ford","Focus",2015,4.8,"Electric","Automatic",100603,4,2,14887,"Asia",9,11178.1111111111,0,905427,20958.9583333333,0.4,0,1.2,"Automatic-Electric",9818.188368,1.67765825638418,328,"Sedan",0,9.60824362787706,11.5189373572767,1006030,"Ford-Asia",0.333333333333333,0.329151124675031,0.975836956258138,30759.388885026,1587.2388885026,1.68138694356433,0.670686666621954,1,0,1,2,1,19,237.761,1.34494303102696,11068.8703213197,41369.6257195638,0
"Mercedes","C-Class",2007,2.7,"Hybrid","Manual",147310,5,2,6953,"South America",17,8665.29411764706,0,2504270,54559.2592592593,0.4,1,0.54,"Manual-Hybrid",9045.843182,0.774706935596087,285,"SUV/Family",0,8.84692850009902,11.900294488809,2651580,"Mercedes-South America",0.333333333333333,0.33841980332316,1.10518826886946,25673.1498319205,1040.00832399558,0.785294781930732,0.54559259255622,2,1,5,1,6,47,211.445,1.51233181205514,4597.53603314831,38826.3212064715,0
"Mercedes","GLA",2011,4,"Diesel","Manual",140263,4,5,8594,"South America",13,10789.4615384615,0,1823419,35065.75,1,1,1,"Manual-Diesel",8192.595142,0.957548023085398,292,"Sedan",0,9.05881956433494,11.8512745107114,1963682,"Mercedes-South America",0.166666666666667,0.33841980332316,0.817641751591494,23737.4503626154,1081.6750259011,0.970634741250211,0.66791904757452,0,1,5,2,4,47,227.223,1.40731792116115,6106.65143303886,33406.1392979819,0
"Volkswagen","Passat",2005,3.2,"Electric","Semi-Automatic",155550,5,4,7689,"South America",19,8186.84210526316,0,2955450,48609.375,0.8,0,0.64,"Semi-Automatic-Electric",9818.188368,0.863327735347602,315,"SUV/Family",0,8.94754601503218,11.9547225023258,3111000,"Volkswagen-South America",0.2,0.332429072001808,1.26222129819374,32825.4652175095,1256.82326087548,0.868421052533497,0.518499999965433,1,2,5,1,9,59,198.1,1.61420999495204,4763.32077241811,52987.1940430545,0
"Volkswagen","Golf",2000,4,"Hybrid","Manual",237232,4,5,4355,"South America",24,9884.66666666667,1,5693568,59308,1,0,1,"Manual-Hybrid",9045.843182,0.488983260168917,320,"Sedan",0,8.3790798892866,12.3767938442578,5930800,"Volkswagen-South America",0.166666666666667,0.33841980332316,0.953169261813139,26724.7988754687,894.79195501875,0.491868082167171,0.632618666624492,2,1,5,2,6,59,174.6,1.83147193585338,2377.86881400985,48945.719131747,0
"Ford","Fiesta",2002,4,"Hybrid","Semi-Automatic",272351,3,3,4252,"Africa",22,12379.5909090909,1,5991722,68087.75,0.6,0,1.33333333333333,"Semi-Automatic-Hybrid",9045.843182,0.479169940629109,342,"SUV/Family",0,8.35514473946184,12.514846954551,6264073,"Ford-Africa",0.25,0.332429072001808,0.763855555912092,22567.6033027588,796.330578380818,0.480234922014882,0.789423188353169,2,2,0,1,10,18,181.8,1.75893839383938,2417.36721132046,39695.023906159,0
"Kia","Optima",2008,4.6,"Petrol","Manual",164879,2,4,7802,"North America",16,10304.9375,0,2638064,35843.2608695652,0.8,0,2.3,"Manual-Petrol",8165.243868,0.880379610057058,319,"Sports",0,8.9621353900666,12.012967150529,2802943,"Kia-North America",0.2,0.33841980332316,0.841798137953619,26791.4254191627,1117.02502465663,0.88118364571028,0.646584313682385,3,1,3,3,7,39,211.398,1.51266804794747,5157.77404737706,40526.5331905352,0
"Hyundai","Tucson",2018,2.8,"Petrol","Manual",160349,4,3,9093,"Oceania",6,26724.8333333333,0,962094,57267.5,0.6,0,0.7,"Manual-Petrol",8165.243868,1.04208829276762,316,"Sedan",0,9.11526016572591,11.9851079687439,1122443,"Hyundai-Oceania",0.25,0.33841980332316,0.356436348349921,15112.1602845918,859.880040655966,1.02699344917247,1.52713333323152,3,1,4,2,7,34,252.767,1.26509789648174,7187.5860558205,19118.3621873319,0
"Hyundai","Elantra",2007,1.5,"Diesel","Manual",30793,5,1,7084,"Europe",17,1811.35294117647,0,523481,20528.6666666667,0.2,0,0.3,"Manual-Diesel",8192.595142,0.811850155720423,330,"SUV/Family",0,8.86559399890272,10.335042670404,554274,"Hyundai-Europe",0.5,0.33841980332316,4.78617093103113,26156.8522090212,1059.60290050118,0.800090354551605,0.114048148140545,0,1,2,1,4,32,211.445,1.51233181205514,4684.15723555625,39557.8396989277,0
"Toyota","Camry",2007,4.9,"Hybrid","Manual",23217,2,4,11635,"South America",17,1365.70588235294,0,394689,4738.16326530612,0.8,0,2.45,"Manual-Hybrid",9045.843182,1.33080063011089,308,"Sports",0,9.36177307573639,10.0526400479386,417906,"Toyota-South America",0.2,0.33841980332316,7.00775456320207,42960.8943325751,1740.32746292084,1.31409532399886,0.0859888888831562,2,1,5,3,6,53,211.445,1.51233181205514,7693.41748104136,64971.1271734929,0
"Kia","Sportage",2017,2.7,"Hybrid","Automatic",242456,2,5,9550,"Asia",7,34636.5714285714,1,1697192,89798.5185185185,1,0,1.35,"Automatic-Hybrid",9045.843182,1.07762436247692,299,"Sports",0,9.16429643347478,12.3985755295979,1939648,"Kia-Asia",0.166666666666667,0.329151124675031,0.298463876930183,17066.3160150194,939.539501877424,1.07860853839184,2.02046666653197,2,0,1,3,2,37,247.805,1.2904299751821,7400.63403955906,22022.8857517113,0
"Hyundai","Sonata",2017,1.3,"Hybrid","Automatic",152123,5,5,9957,"South America",7,21731.8571428571,0,1064861,117017.692307692,1,0,0.26,"Automatic-Hybrid",9045.843182,1.14110559013386,303,"SUV/Family",0,9.20603110038808,11.9324446831204,1216984,"Hyundai-South America",0.166666666666667,0.329151124675031,0.47568704245683,17793.6448755548,979.580609444346,1.12457646248875,1.26769166658215,2,0,5,1,2,35,247.805,1.2904299751821,7716.03278867954,22961.4527151612,0
"Honda","CR-V",2022,3.4,"Diesel","Automatic",248894,5,2,10622,"Asia",2,124447,1,497788,73204.1176470588,0.4,0,0.68,"Automatic-Diesel",8192.595142,1.22307923141796,298,"SUV/Family",0,9.27068260098234,12.4247823819984,746682,"Honda-Asia",0.333333333333333,0.329151124675031,0.0987468126413737,13205.5791147463,861.193038248772,1.19968375861761,5.53097777740905,0,0,1,1,0,25,298.808,1.07016880404808,9925.53694316316,14132.1988079904,0
"Mercedes","GLA",2007,2.3,"Electric","Manual",76458,3,5,8970,"Oceania",17,4497.52941176471,0,1299786,33242.6086956522,1,1,0.766666666666667,"Manual-Electric",9818.188368,0.999442141851992,292,"SUV/Family",0,9.10164095505284,11.2444968494403,1376244,"Mercedes-Oceania",0.166666666666667,0.33841980332316,2.31088695308332,33120.689485449,1341.70497141383,1.01310142297119,0.283177777758899,1,1,4,1,5,46,211.445,1.51233181205514,5931.23805800954,50089.4723460448,0
"BMW","X5",2017,3.9,"Hybrid","Semi-Automatic",2020,3,2,14059,"Oceania",7,288.571428571429,0,14140,517.948717948718,0.4,1,1.3,"Semi-Automatic-Hybrid",9045.843182,1.62639362779732,299,"SUV/Family",0,9.55101803907991,7.61085279039525,16160,"BMW-Oceania",0.333333333333333,0.332429072001808,35.6837995345168,25124.1190424249,1383.13988030311,1.58786988913622,0.0168333333322111,2,2,4,1,10,10,247.805,1.2904299751821,10894.8182159331,32420.9163123884,0
"Hyundai","Sonata",2018,2,"Hybrid","Automatic",121567,4,4,11568,"Oceania",6,20261.1666666667,0,729402,60783.5,0.8,0,0.5,"Automatic-Hybrid",9045.843182,1.32573159251466,303,"Sedan",0,9.35599794439855,11.7082208301046,850969,"Hyundai-Oceania",0.2,0.329151124675031,0.520842468570583,19225.4998539709,1093.92855056727,1.30652812273475,1.15778095230377,2,0,4,2,2,34,252.767,1.26509789648174,9143.95639433977,24322.1394240686,0
"Volkswagen","Golf",2023,3.5,"Petrol","Semi-Automatic",139477,2,5,11710,"Asia",1,139477,0,139477,39850.5714285714,1,0,1.75,"Semi-Automatic-Petrol",8165.243868,1.31480917946683,320,"Sports",0,9.36819845659176,11.8456549920983,278954,"Volkswagen-Asia",0.166666666666667,0.332429072001808,0.117082053470415,13539.1374725402,914.56873627009,1.32256607168257,4.64923333302338,3,2,1,3,11,55,308.735,1.03575882229096,11305.7207411461,14023.2810833936,0
"Ford","Fiesta",2007,4.5,"Electric","Manual",53088,3,2,11638,"South America",17,3122.82352941176,0,902496,11797.3333333333,0.4,0,1.5,"Manual-Electric",9818.188368,1.31151923072474,342,"SUV/Family",0,9.36203088521662,10.8797061929902,955584,"Ford-South America",0.333333333333333,0.33841980332316,3.32782342153429,42971.9714862492,1740.77619368051,1.31443415390621,0.196622222209114,1,1,5,1,5,23,211.445,1.51233181205514,7695.40117269955,64987.8795053812,0
"Volkswagen","Tiguan",2020,1.7,"Petrol","Automatic",195565,2,5,9388,"Oceania",4,48891.25,0,782260,115038.235294118,1,0,0.85,"Automatic-Petrol",8165.243868,1.05409296130099,338,"Sports",0,9.14718755697091,12.1836480839665,977825,"Volkswagen-Oceania",0.166666666666667,0.329151124675031,0.208755020401902,13494.5478669511,821.309573390219,1.06031172339504,2.6075333331595,3,0,4,3,3,58,262.045,1.2203056726898,7693.15443671332,16467.4733124245,0
"Audi","A4",2004,4.8,"Hybrid","Semi-Automatic",141850,3,2,8263,"Africa",20,7092.5,0,2837000,29552.0833333333,0.4,1,1.6,"Semi-Automatic-Hybrid",9045.843182,0.93136842157657,328,"SUV/Family",0,9.01954299670119,11.862525440237,2978850,"Audi-Africa",0.333333333333333,0.332429072001808,1.33898194008642,37931.1345620515,1412.76831247864,0.933250508139457,0.450317460287439,2,2,0,1,10,0,191.7,1.66810119979134,4953.53639277617,63272.9710724049,0
"Honda","Civic",2020,4.6,"Petrol","Manual",191397,3,4,10872,"Asia",4,47849.25,0,765588,41608.0434782609,0.8,0,1.53333333333333,"Manual-Petrol",8165.243868,1.25186569421729,317,"SUV/Family",0,9.29394595583098,12.162105083897,956985,"Honda-Asia",0.2,0.33841980332316,0.213300902498406,15627.6868778752,951.137375575039,1.22791958422996,2.55195999982987,3,1,1,1,7,25,262.045,1.2203056726898,8909.24318661559,19070.5549480911,0
"Hyundai","Tucson",2015,1.6,"Electric","Manual",259533,2,4,7009,"Asia",9,28837,1,2335797,162208.125,0.8,0,0.8,"Manual-Electric",9818.188368,0.803254904212937,316,"Sports",0,8.85495031650033,12.466639141133,2595330,"Hyundai-Asia",0.2,0.33841980332316,0.37828754264226,14481.9343517933,747.293435179334,0.791619606867899,1.73021999988465,1,1,1,3,5,31,237.761,1.34494303102696,5211.373149871,19477.3766822343,0
"Mercedes","C-Class",2015,4.1,"Petrol","Automatic",197249,3,1,10255,"South America",9,21916.5555555556,0,1775241,48109.512195122,0.2,1,1.36666666666667,"Automatic-Petrol",8165.243868,1.1426175211474,285,"SUV/Family",0,9.23552067050648,12.1922221689868,1972490,"Mercedes-South America",0.5,0.329151124675031,0.413935174973005,21188.7910939707,1093.37910939707,1.15823356661868,1.31499333324567,3,0,5,1,3,47,237.761,1.34494303102696,7624.85827534985,28497.7169177219,0
"Volkswagen","Passat",2007,3.8,"Electric","Manual",272609,4,5,6547,"Asia",17,16035.8235294118,1,4634353,71739.2105263158,1,0,0.95,"Manual-Electric",9818.188368,0.735102963105833,315,"Sedan",0,8.78676220844109,12.5157938131068,4906962,"Volkswagen-Asia",0.166666666666667,0.33841980332316,0.648238768075062,24174.0417013639,979.280094520218,0.739439801136273,1.00966296289565,1,1,1,2,5,55,211.445,1.51233181205514,4329.07642873896,36559.1722909203,0
"Toyota","Corolla",2014,4.1,"Petrol","Automatic",17100,5,5,13558,"Asia",10,1710,0,171000,4170.73170731707,1,0,0.82,"Automatic-Petrol",8165.243868,1.5507516066217,310,"SUV/Family",0,9.51473205799091,9.74683374249075,188100,"Toyota-Asia",0.166666666666667,0.329151124675031,5.24911942890538,30121.9577811039,1505.81434373672,1.53128529460907,0.103636363629454,3,0,1,1,3,49,236.252,1.35353351506019,10016.7449487921,40771.0793959522,0
"Kia","Optima",2017,4.6,"Diesel","Manual",197307,3,1,9853,"Oceania",7,28186.7142857143,0,1381149,42892.8260869565,0.2,0,1.53333333333333,"Manual-Diesel",8192.595142,1.11181495743299,319,"SUV/Family",0,9.19553125632248,12.1925161703474,1578456,"Kia-Oceania",0.5,0.33841980332316,0.33216309523351,17607.7918006268,969.348975078352,1.11283035903401,1.64422499989039,0,1,4,1,4,40,247.805,1.2904299751821,7635.43949652099,22721.6223362944,0
"BMW","X5",2007,4.2,"Petrol","Automatic",129851,3,4,9302,"South America",17,7638.29411764706,0,2207467,30916.9047619048,0.8,1,1.4,"Automatic-Petrol",8165.243868,1.0760874547102,299,"SUV/Family",0,9.13798470978404,11.7741429182549,2337318,"BMW-South America",0.2,0.329151124675031,1.13171264600482,34346.561158712,1391.36450881733,1.05059859938439,0.480929629597568,3,0,5,1,3,11,211.445,1.51233181205514,6150.76660151669,51943.3970750177,0
"Mercedes","E-Class",2011,1.8,"Diesel","Semi-Automatic",261247,3,4,3975,"Oceania",13,20095.9230769231,1,3396211,145137.222222222,0.8,1,0.6,"Semi-Automatic-Diesel",8192.595142,0.442896601322371,308,"SUV/Family",0,8.28778002708843,12.4732215989416,3657458,"Mercedes-Oceania",0.2,0.332429072001808,0.439010537309434,10979.3303690245,500.309312073176,0.448949627236396,1.2440333332504,0,2,4,1,8,46,227.223,1.40731792116115,2824.52169494176,15451.408390677,0
"Audi","Q5",2016,2.5,"Electric","Semi-Automatic",121855,5,5,10962,"Oceania",8,15231.875,0,974840,48742,1,1,0.5,"Semi-Automatic-Electric",9818.188368,1.2355876361276,333,"SUV/Family",0,9.30219002560606,11.7105870922697,1096695,"Audi-Oceania",0.166666666666667,0.332429072001808,0.725100893717587,21064.1171149741,1122.45745721935,1.23808448145041,0.902629629569454,1,2,4,1,9,4,242.637,1.31791523963781,8317.6821014776,27760.7209553401,0
"Volkswagen","Passat",2011,4.7,"Petrol","Automatic",203960,5,3,9520,"South America",13,15689.2307692308,0,2651480,43395.7446808511,0.6,0,0.94,"Automatic-Petrol",8165.243868,1.06891403830266,315,"SUV/Family",0,9.16115012778541,12.2256791751691,2855440,"Volkswagen-South America",0.25,0.329151124675031,0.560431300812849,26295.1509718523,1198.22506941802,1.07522023931836,0.971238095173346,3,0,5,1,3,59,227.223,1.40731792116115,6764.64063794856,37005.6372023258,0
"Toyota","Corolla",2016,2.8,"Hybrid","Semi-Automatic",203314,3,3,8633,"Europe",8,25414.25,0,1626512,72612.1428571429,0.6,0,0.933333333333333,"Semi-Automatic-Hybrid",9045.843182,0.987434623098182,310,"SUV/Family",0,9.06334734823552,12.2225068609936,1829826,"Toyota-Europe",0.25,0.332429072001808,0.400410128898354,16588.8088901269,883.97876556966,0.975039530045738,1.50602962952923,2,2,2,1,10,50,242.637,1.31791523963781,6550.49713392229,21862.6440437375,0
"Toyota","Corolla",2014,2.8,"Hybrid","Automatic",190214,5,2,9795,"Oceania",10,19021.4,0,1902140,67933.5714285714,0.4,0,0.56,"Automatic-Hybrid",9045.843182,1.12034311748485,310,"SUV/Family",0,9.18962733037864,12.1559050331143,2092354,"Toyota-Oceania",0.333333333333333,0.329151124675031,0.523087265091339,21761.6592761405,1087.87811601277,1.10627964749195,1.15281212113527,2,0,4,1,2,52,236.252,1.35353351506019,7236.61430693456,29455.1351735766,0
"Ford","Explorer",2013,5,"Electric","Automatic",188195,5,3,12736,"Africa",11,17108.6363636364,0,2070145,37639,0.6,0,1,"Automatic-Electric",9818.188368,1.43525596515812,316,"SUV/Family",0,9.45218790808416,12.1452339382991,2258340,"Ford-Africa",0.25,0.329151124675031,0.62600360462682,30425.4960607426,1474.12467172855,1.43844589999566,1.04552777770808,1,0,0,1,1,18,234.719,1.36237373199443,9348.38928621687,41450.8966160556,0
"Audi","A4",2010,2,"Hybrid","Manual",228204,3,4,5535,"Africa",14,16300.2857142857,1,3194856,114102,0.8,1,0.666666666666667,"Manual-Hybrid",9045.843182,0.623880456665414,328,"SUV/Family",0,8.61884684514274,12.3379952447403,3423060,"Audi-Africa",0.2,0.33841980332316,0.594550180878893,16438.9243504566,726.928290030439,0.625141179057472,1.01423999993238,2,1,0,1,6,0,220.472,1.45041093653616,3816.15986240325,23843.1956627928,0
"Toyota","Camry",2022,4.5,"Electric","Semi-Automatic",162696,4,2,13946,"Asia",2,81348,0,325392,36154.6666666667,0.4,0,1.125,"Semi-Automatic-Electric",9818.188368,1.59513069080589,308,"Sedan",0,9.54294800778096,11.9996387077789,488088,"Toyota-Asia",0.333333333333333,0.332429072001808,0.181037161285564,17338.0725225242,1130.6908408414,1.57510729595944,3.61546666642564,1,2,1,2,9,49,298.808,1.07016880404808,13031.5889860058,18554.6643359287,0
"Chevrolet","Malibu",2005,2.2,"Diesel","Manual",191462,2,4,3970,"Africa",19,10076.9473684211,0,3637778,87028.1818181818,0.8,0,1.1,"Manual-Diesel",8192.595142,0.441725924354728,317,"Sports",0,8.28652137368124,12.162444634492,3829240,"Chevrolet-Africa",0.2,0.33841980332316,0.855703945227228,16948.5104582537,648.925522912686,0.448384910724149,0.63820666662412,0,1,0,3,4,12,198.1,1.61420999495204,2459.40739582519,27358.4549812624,0
"Hyundai","Elantra",2012,2.6,"Hybrid","Manual",11213,5,5,11075,"Asia",12,934.416666666667,0,134556,4312.69230769231,1,0,0.52,"Manual-Hybrid",9045.843182,1.26923213927212,330,"SUV/Family",0,9.31244559491334,9.32482909846088,145769,"Hyundai-Asia",0.166666666666667,0.33841980332316,10.4753216965972,28448.8950863798,1336.45346818306,1.25084707462719,0.0575025640987306,2,1,1,1,6,31,231.221,1.38298424451066,8008.04495348292,39344.3736782001,0
"Honda","Accord",2003,3.8,"Electric","Semi-Automatic",236022,3,2,6079,"Europe",21,11239.1428571429,1,4956462,62111.052631579,0.4,0,1.26666666666667,"Semi-Automatic-Electric",9818.188368,0.699971629428522,340,"SUV/Family",0,8.71259548774872,12.371680300002,5192484,"Honda-Europe",0.333333333333333,0.332429072001808,0.915084238938503,30005.9426726359,1087.58830330163,0.68658233558995,0.715218181770501,1,2,2,1,9,26,185.5,1.72385444743935,3526.39981236807,51725.8777258337,0
"Chevrolet","Equinox",2019,3.9,"Hybrid","Semi-Automatic",13333,5,1,14433,"South America",5,2666.6,0,66665,3418.71794871795,0.2,0,0.78,"Semi-Automatic-Hybrid",9045.843182,1.60590183028005,306,"SUV/Family",0,9.57727253036756,9.49799744411546,79998,"Chevrolet-South America",0.5,0.332429072001808,4.06890014933653,22307.91188061,1312.485313435,1.6301106842523,0.148144444434568,2,2,5,1,10,17,258.63,1.23641882225573,11673.228957861,27581.9221344085,0
"Volkswagen","Passat",2010,3.4,"Diesel","Manual",8662,4,3,10326,"South America",14,618.714285714286,0,121268,2547.64705882353,0.6,0,0.85,"Manual-Diesel",8192.595142,1.15941243272198,315,"Sedan",0,9.24242026543959,9.06670092177457,129930,"Volkswagen-South America",0.25,0.33841980332316,14.1626054085513,30668.1721486567,1356.14480991045,1.16625254109259,0.0384977777752112,0,1,5,2,4,59,220.472,1.45041093653616,7119.36165116097,44481.4522879853,0
"Ford","Fiesta",2013,3.5,"Hybrid","Semi-Automatic",167809,2,3,9143,"South America",11,15255.3636363636,0,1845899,47945.4285714286,0.6,0,1.75,"Semi-Automatic-Hybrid",9045.843182,1.03035060375634,342,"Sports",0,9.12074383816443,12.030581706857,2013708,"Ford-South America",0.25,0.332429072001808,0.646820828048933,21842.0469914706,1058.25391595588,1.03264061429494,0.932272222160071,2,2,5,3,10,23,234.719,1.36237373199443,6711.08065671175,29757.0310741674,0
"Honda","CR-V",2018,3,"Hybrid","Semi-Automatic",180938,4,3,9881,"Africa",6,30156.3333333333,0,1085628,60312.6666666667,0.6,0,0.75,"Semi-Automatic-Hybrid",9045.843182,1.13775615568074,298,"Sedan",0,9.19836900019496,12.1059097101308,1266566,"Honda-Africa",0.25,0.332429072001808,0.349945576136395,16421.7811252668,934.397303609546,1.1159927715026,1.72321904750417,2,2,0,2,10,24,252.767,1.26509789648174,7810.46275349855,20775.1607580586,0
"Mercedes","C-Class",2018,4,"Petrol","Manual",66347,3,2,12173,"Europe",6,11057.8333333333,0,398082,16586.75,0.4,1,1.33333333333333,"Manual-Petrol",8165.243868,1.35632209506848,285,"SUV/Family",0,9.4069756634096,11.102653823968,464429,"Mercedes-Europe",0.333333333333333,0.33841980332316,0.861390527714983,20230.9828598191,1151.14040854559,1.37485882071664,0.631876190434065,3,1,2,1,7,44,252.767,1.26509789648174,9622.1802548667,25594.1738597153,0
"Honda","Civic",2007,1.4,"Petrol","Manual",279031,5,3,2019,"Africa",17,16413.5882352941,1,4743527,199307.857142857,0.6,0,0.28,"Manual-Petrol",8165.243868,0.232479473567394,317,"SUV/Family",0,7.61035761831284,12.5390781657422,5022558,"Honda-Africa",0.25,0.33841980332316,0.526697424552677,7454.92442264453,301.99580125803,0.228032527645354,1.03344814807925,3,1,0,1,7,24,211.445,1.51233181205514,1335.0244859667,11274.3193608322,0
